,action,reward,load,location_y,location_x
4091,4,-1.0,1,1,2
4092,3,-1.0,1,1,1
4093,4,6.5,1,2,1
4094,2,-1.0,0,2,0
4095,1,-1.0,0,2,1
4096,1,-1.0,0,1,1
4097,2,6.5,0,0,1
4098,4,-1.0,1,0,2
4099,4,-1.0,1,0,1
4100,3,-1.0,1,0,0
4101,3,6.5,1,1,0
4102,2,-1.0,0,2,0
4103,0,0.0,0,2,1
4104,2,-1.0,0,2,1
4105,1,-1.0,0,2,2
4106,1,-1.0,0,1,2
4107,2,6.5,0,0,2
4108,4,-1.0,1,0,3
4109,4,-1.0,1,0,2
4110,4,-1.0,1,0,1
4111,3,-1.0,1,0,0
4112,3,6.5,1,1,0
4113,4,0.0,0,2,0
4114,4,0.0,0,2,0
4115,2,-1.0,0,2,0
4116,2,-1.0,0,2,1
4117,0,0.0,0,2,2
4118,0,0.0,0,2,2
4119,0,0.0,0,2,2
4120,0,0.0,0,2,2
4121,0,0.0,0,2,2
4122,0,0.0,0,2,2
4123,3,-1.0,0,2,2
4124,2,-1.0,0,3,2
4125,2,6.5,0,3,3
4126,4,-1.0,1,3,4
4127,4,-1.0,1,3,3
4128,1,-1.0,1,3,2
4129,4,-1.0,1,2,2
4130,4,6.5,1,2,1
4131,2,-1.0,0,2,0
4132,0,0.0,0,2,1
4133,0,0.0,0,2,1
4134,3,-1.0,0,2,1
4135,3,6.5,0,3,1
4136,1,-1.0,1,4,1
4137,4,-1.0,1,3,1
4138,1,6.5,1,3,0
4139,2,-1.0,0,2,0
4140,0,0.0,0,2,1
4141,0,0.0,0,2,1
4142,0,0.0,0,2,1
4143,0,0.0,0,2,1
4144,0,0.0,0,2,1
4145,2,-1.0,0,2,1
4146,0,0.0,0,2,2
4147,0,0.0,0,2,2
4148,1,-1.0,0,2,2
4149,1,-1.0,0,1,2
4150,2,6.5,0,0,2
4151,3,-1.0,1,0,3
4152,4,-1.0,1,1,3
4153,4,-1.0,1,1,2
4154,3,-1.0,1,1,1
4155,4,6.5,1,2,1
4156,2,-1.0,0,2,0
4157,3,-1.0,0,2,1
4158,3,-1.0,0,3,1
4159,2,6.5,0,4,1
4160,4,-1.0,1,4,2
4161,1,-1.0,1,4,1
4162,1,-1.0,1,3,1
4163,4,6.5,1,2,1
4164,2,-1.0,0,2,0
4165,0,7.5,0,2,1
4166,4,6.5,1,2,1
4167,4,0.0,0,2,0
4168,4,0.0,0,2,0
4169,2,-1.0,0,2,0
4170,0,0.0,0,2,1
4171,0,0.0,0,2,1
4172,2,-1.0,0,2,1
4173,2,-1.0,0,2,2
4174,2,6.5,0,2,3
4175,4,-1.0,1,2,4
4176,4,-1.0,1,2,3
4177,4,-1.0,1,2,2
4178,4,6.5,1,2,1
4179,2,-1.0,0,2,0
4180,2,-1.0,0,2,1
4181,1,-1.0,0,2,2
4182,3,6.5,0,1,2
4183,4,-1.0,1,2,2
4184,4,6.5,1,2,1
4185,1,-1.0,0,2,0
4186,1,-1.0,0,1,0
4187,2,-1.0,0,0,0
4188,2,-1.0,0,0,1
4189,2,6.5,0,0,2
4190,3,-1.0,1,0,3
4191,4,-1.0,1,1,3
4192,4,-1.0,1,1,2
4193,3,-1.0,1,1,1
4194,4,6.5,1,2,1
4195,3,6.5,0,2,0
4196,1,6.5,1,3,0
4197,2,6.5,0,2,0
4198,4,6.5,1,2,1
4199,2,-1.0,0,2,0
4200,2,-1.0,0,2,0
4201,1,-1.0,0,2,1
4202,1,-1.0,0,1,1
4203,2,6.5,0,0,1
4204,4,-1.0,1,0,2
4205,4,-1.0,1,0,1
4206,3,-1.0,1,0,0
4207,3,6.5,1,1,0
4208,3,-1.0,0,2,0
4209,3,-1.0,0,3,0
4210,2,6.5,0,4,0
4211,1,-1.0,1,4,1
4212,4,-1.0,1,3,1
4213,1,6.5,1,3,0
4214,0,0.0,0,2,0
4215,0,0.0,0,2,0
4216,2,-1.0,0,2,0
4217,1,-1.0,0,2,1
4218,1,6.5,0,1,1
4219,4,-1.0,1,0,1
4220,3,-1.0,1,0,0
4221,3,6.5,1,1,0
4222,2,6.5,0,2,0
4223,4,6.5,1,2,1
4224,3,-1.0,0,2,0
4225,3,-1.0,0,3,0
4226,2,6.5,0,4,0
4227,1,-1.0,1,4,1
4228,4,-1.0,1,3,1
4229,1,6.5,1,3,0
4230,2,6.5,0,2,0
4231,4,6.5,1,2,1
4232,3,-1.0,0,2,0
4233,2,-1.0,0,3,0
4234,2,-1.0,0,3,1
4235,2,6.5,0,3,2
4236,4,-1.0,1,3,3
4237,1,-1.0,1,3,2
4238,4,-1.0,1,2,2
4239,4,6.5,1,2,1
4240,2,-1.0,0,2,0
4241,0,0.0,0,2,1
4242,0,0.0,0,2,1
4243,0,0.0,0,2,1
4244,0,0.0,0,2,1
4245,0,0.0,0,2,1
4246,0,0.0,0,2,1
4247,0,0.0,0,2,1
4248,0,0.0,0,2,1
4249,0,0.0,0,2,1
4250,2,6.5,0,2,1
4251,4,-1.0,1,2,2
4252,4,6.5,1,2,1
4253,2,-1.0,0,2,0
4254,0,0.0,0,2,1
4255,0,0.0,0,2,1
4256,0,0.0,0,2,1
4257,0,0.0,0,2,1
4258,0,0.0,0,2,1
4259,0,0.0,0,2,1
4260,0,0.0,0,2,1
4261,0,0.0,0,2,1
4262,0,0.0,0,2,1
4263,0,0.0,0,2,1
4264,0,0.0,0,2,1
4265,0,0.0,0,2,1
4266,0,0.0,0,2,1
4267,0,0.0,0,2,1
4268,0,0.0,0,2,1
4269,0,0.0,0,2,1
4270,0,0.0,0,2,1
4271,0,0.0,0,2,1
4272,0,0.0,0,2,1
4273,0,0.0,0,2,1
4274,0,0.0,0,2,1
4275,0,0.0,0,2,1
4276,1,-1.0,0,2,1
4277,1,-1.0,0,1,1
4278,2,6.5,0,0,1
4279,4,-1.0,1,0,2
4280,4,-1.0,1,0,1
4281,3,-1.0,1,0,0
4282,3,6.5,1,1,0
4283,1,-1.0,0,2,0
4284,1,-1.0,0,1,0
4285,2,6.5,0,0,0
4286,3,-1.0,1,0,1
4287,3,-1.0,1,1,1
4288,4,6.5,1,2,1
4289,2,-1.0,0,2,0
4290,2,6.5,0,2,1
4291,4,-1.0,1,2,2
4292,4,6.5,1,2,1
4293,3,-1.0,0,2,0
4294,2,6.5,0,3,0
4295,4,-1.0,1,3,1
4296,1,6.5,1,3,0
4297,2,-1.0,0,2,0
4298,0,0.0,0,2,1
4299,0,0.0,0,2,1
4300,0,0.0,0,2,1
4301,0,0.0,0,2,1
4302,0,0.0,0,2,1
4303,2,-1.0,0,2,1
4304,3,6.5,0,2,2
4305,4,-1.0,1,3,2
4306,4,-1.0,1,3,1
4307,1,6.5,1,3,0
4308,2,-1.0,0,2,0
4309,0,0.0,0,2,1
4310,0,0.0,0,2,1
4311,0,0.0,0,2,1
4312,0,0.0,0,2,1
4313,0,0.0,0,2,1
4314,0,0.0,0,2,1
4315,0,0.0,0,2,1
4316,0,0.0,0,2,1
4317,2,-1.0,0,2,1
4318,0,0.0,0,2,2
4319,0,0.0,0,2,2
4320,0,0.0,0,2,2
4321,2,6.5,0,2,2
4322,4,-1.0,1,2,3
4323,4,-1.0,1,2,2
4324,4,6.5,1,2,1
4325,3,-1.0,0,2,0
4326,3,6.5,0,3,0
4327,1,-1.0,1,4,0
4328,1,6.5,1,3,0
4329,2,-1.0,0,2,0
4330,3,-1.0,0,2,1
4331,3,6.5,0,3,1
4332,1,-1.0,1,4,1
4333,4,-1.0,1,3,1
4334,1,6.5,1,3,0
4335,3,-1.0,0,2,0
4336,2,6.5,0,3,0
4337,4,-1.0,1,3,1
4338,1,6.5,1,3,0
4339,3,-1.0,0,2,0
4340,3,6.5,0,3,0
4341,1,-1.0,1,4,0
4342,1,6.5,1,3,0
4343,2,-1.0,0,2,0
4344,1,-1.0,0,2,1
4345,2,6.5,0,1,1
4346,4,-1.0,1,1,2
4347,3,-1.0,1,1,1
4348,4,6.5,1,2,1
4349,3,-1.0,0,2,0
4350,2,6.5,0,3,0
4351,4,-1.0,1,3,1
4352,1,6.5,1,3,0
4353,2,-1.0,0,2,0
4354,2,-1.0,0,2,1
4355,3,-1.0,0,2,2
4356,2,-1.0,0,3,2
4357,2,6.5,0,3,3
4358,4,-1.0,1,3,4
4359,4,-1.0,1,3,3
4360,1,-1.0,1,3,2
4361,4,-1.0,1,2,2
4362,4,6.5,1,2,1
4363,2,-1.0,0,2,0
4364,0,0.0,0,2,1
4365,0,0.0,0,2,1
4366,0,0.0,0,2,1
4367,0,0.0,0,2,1
4368,0,0.0,0,2,1
4369,2,-1.0,0,2,1
4370,2,6.5,0,2,2
4371,4,-1.0,1,2,3
4372,4,-1.0,1,2,2
4373,4,6.5,1,2,1
4374,2,-1.0,0,2,0
4375,3,-1.0,0,2,1
4376,3,-1.0,0,3,1
4377,2,6.5,0,4,1
4378,4,-1.0,1,4,2
4379,1,-1.0,1,4,1
4380,4,-1.0,1,3,1
4381,1,6.5,1,3,0
4382,2,-1.0,0,2,0
4383,0,0.0,0,2,1
4384,0,0.0,0,2,1
4385,0,0.0,0,2,1
4386,0,0.0,0,2,1
4387,0,0.0,0,2,1
4388,2,-1.0,0,2,1
4389,1,-1.0,0,2,2
4390,2,-1.0,0,1,2
4391,2,6.5,0,1,3
4392,4,-1.0,1,1,4
4393,4,-1.0,1,1,3
4394,4,-1.0,1,1,2
4395,3,-1.0,1,1,1
4396,4,6.5,1,2,1
4397,2,-1.0,0,2,0
4398,0,0.0,0,2,1
4399,0,0.0,0,2,1
4400,2,-1.0,0,2,0
4401,0,0.0,0,2,1
4402,0,0.0,0,2,1
4403,0,0.0,0,2,1
4404,0,0.0,0,2,1
4405,0,0.0,0,2,1
4406,0,0.0,0,2,1
4407,0,0.0,0,2,1
4408,0,0.0,0,2,1
4409,0,0.0,0,2,1
4410,0,0.0,0,2,1
4411,0,0.0,0,2,1
4412,0,0.0,0,2,1
4413,0,0.0,0,2,1
4414,0,0.0,0,2,1
4415,0,0.0,0,2,1
4416,0,0.0,0,2,1
4417,0,0.0,0,2,1
4418,0,0.0,0,2,1
4419,0,0.0,0,2,1
4420,0,0.0,0,2,1
4421,0,0.0,0,2,1
4422,0,0.0,0,2,1
4423,2,-1.0,0,2,1
4424,2,6.5,0,2,2
4425,4,-1.0,1,2,3
4426,4,-1.0,1,2,2
4427,4,6.5,1,2,1
4428,2,-1.0,0,2,0
4429,3,6.5,0,2,1
4430,4,-1.0,1,3,1
4431,1,6.5,1,3,0
4432,2,-1.0,0,2,0
4433,0,0.0,0,2,1
4434,3,-1.0,0,2,1
4435,4,-1.0,0,3,1
4436,3,6.5,0,3,0
4437,1,-1.0,1,4,0
4438,1,6.5,1,3,0
4439,3,-1.0,0,2,0
4440,2,6.5,0,3,0
4441,1,-1.0,1,3,1
4442,4,6.5,1,2,1
4443,2,-1.0,0,2,0
4444,0,0.0,0,2,1
4445,0,0.0,0,2,1
4446,0,0.0,0,2,1
4447,0,0.0,0,2,1
4448,2,-1.0,0,2,1
4449,2,-1.0,0,2,2
4450,2,6.5,0,2,3
4451,0,0.0,1,2,4
4452,4,-1.0,1,2,4
4453,4,-1.0,1,2,3
4454,4,-1.0,1,2,2
4455,4,6.5,1,2,1
4456,2,-1.0,0,2,0
4457,1,-1.0,0,2,1
4458,2,-1.0,0,1,1
4459,2,6.5,0,1,2
4460,4,-1.0,1,1,3
4461,3,-1.0,1,1,2
4462,4,-1.0,1,2,2
4463,4,6.5,1,2,1
4464,2,6.5,0,2,0
4465,4,6.5,1,2,1
4466,3,-1.0,0,2,0
4467,3,-1.0,0,3,0
4468,2,6.5,0,4,0
4469,1,-1.0,1,4,1
4470,4,-1.0,1,3,1
4471,1,6.5,1,3,0
4472,2,-1.0,0,2,0
4473,0,0.0,0,2,1
4474,0,0.0,0,2,1
4475,0,0.0,0,2,1
4476,0,0.0,0,2,1
4477,3,-1.0,0,2,1
4478,3,-1.0,0,3,1
4479,2,6.5,0,4,1
4480,4,-1.0,1,4,2
4481,4,-1.0,1,4,1
4482,1,-1.0,1,4,0
4483,1,6.5,1,3,0
4484,3,6.5,0,2,0
4485,1,6.5,1,3,0
4486,1,-1.0,0,2,0
4487,1,6.5,0,1,0
4488,3,-1.0,1,0,0
4489,3,6.5,1,1,0
4490,3,-1.0,0,2,0
4491,3,-1.0,0,3,0
4492,2,6.5,0,4,0
4493,1,-1.0,1,4,1
4494,4,-1.0,1,3,1
4495,1,6.5,1,3,0
4496,2,-1.0,0,2,0
4497,3,-1.0,0,2,1
4498,2,6.5,0,3,1
4499,4,-1.0,1,3,2
4500,1,-1.0,1,3,1
4501,4,6.5,1,2,1
4502,2,-1.0,0,2,0
4503,2,-1.0,0,2,1
4504,2,-1.0,0,2,2
4505,2,6.5,0,2,3
4506,4,-1.0,1,2,4
4507,4,-1.0,1,2,3
4508,4,-1.0,1,2,2
4509,4,6.5,1,2,1
4510,1,-1.0,0,2,0
4511,1,6.5,0,1,0
4512,3,-1.0,1,0,0
4513,3,6.5,1,1,0
4514,2,-1.0,0,2,0
4515,2,-1.0,0,2,1
4516,3,-1.0,0,2,2
4517,2,6.5,0,3,2
4518,4,-1.0,1,3,3
4519,4,-1.0,1,3,2
4520,4,-1.0,1,3,1
4521,1,6.5,1,3,0
4522,1,-1.0,0,2,0
4523,3,-1.0,0,1,0
4524,2,-1.0,0,2,0
4525,3,6.5,0,2,1
4526,4,-1.0,1,3,1
4527,1,6.5,1,3,0
4528,2,-1.0,0,2,0
4529,2,-1.0,0,2,1
4530,1,-1.0,0,2,2
4531,0,0.0,0,1,2
4532,2,6.5,0,1,2
4533,4,-1.0,1,1,3
4534,4,-1.0,1,1,2
4535,3,-1.0,1,1,1
4536,4,6.5,1,2,1
4537,2,-1.0,0,2,0
4538,1,-1.0,0,2,1
4539,1,-1.0,0,1,1
4540,2,6.5,0,0,1
4541,4,-1.0,1,0,2
4542,4,-1.0,1,0,1
4543,3,-1.0,1,0,0
4544,3,6.5,1,1,0
4545,2,-1.0,0,2,0
4546,1,6.5,0,2,1
4547,4,-1.0,1,1,1
4548,3,6.5,1,1,0
4549,2,-1.0,0,2,0
4550,3,6.5,0,2,1
4551,4,-1.0,1,3,1
4552,1,6.5,1,3,0
4553,2,-1.0,0,2,0
4554,2,-1.0,0,2,1
4555,2,6.5,0,2,2
4556,4,-1.0,1,2,3
4557,4,-1.0,1,2,2
4558,4,6.5,1,2,1
4559,2,-1.0,0,2,0
4560,0,0.0,0,2,1
4561,0,0.0,0,2,1
4562,0,0.0,0,2,1
4563,0,0.0,0,2,1
4564,0,0.0,0,2,1
4565,0,0.0,0,2,1
4566,0,0.0,0,2,1
4567,0,0.0,0,2,1
4568,2,-1.0,0,2,1
4569,1,-1.0,0,2,2
4570,3,6.5,0,1,2
4571,4,-1.0,1,2,2
4572,4,6.5,1,2,1
4573,2,-1.0,0,2,0
4574,2,-1.0,0,2,1
4575,2,6.5,0,2,2
4576,4,-1.0,1,2,3
4577,4,-1.0,1,2,2
4578,4,6.5,1,2,1
4579,3,6.5,0,2,0
4580,1,6.5,1,3,0
4581,0,0.0,0,2,0
4582,2,-1.0,0,2,0
4583,2,-1.0,0,2,1
4584,1,-1.0,0,2,2
4585,1,-1.0,0,1,2
4586,2,6.5,0,0,2
4587,3,-1.0,1,0,3
4588,4,-1.0,1,1,3
4589,4,-1.0,1,1,2
4590,3,-1.0,1,1,1
4591,4,6.5,1,2,1
4592,2,-1.0,0,2,0
4593,2,-1.0,0,2,1
4594,2,6.5,0,2,2
4595,4,-1.0,1,2,3
4596,4,-1.0,1,2,2
4597,4,6.5,1,2,1
4598,2,-1.0,0,2,0
4599,0,0.0,0,2,1
4600,2,-1.0,0,2,0
4601,0,0.0,0,2,1
4602,0,0.0,0,2,1
4603,2,-1.0,0,2,1
4604,2,-1.0,0,2,2
4605,2,6.5,0,2,3
4606,4,-1.0,1,2,4
4607,4,-1.0,1,2,3
4608,4,-1.0,1,2,2
4609,4,6.5,1,2,1
4610,2,-1.0,0,2,0
4611,0,0.0,0,2,1
4612,0,0.0,0,2,1
4613,0,0.0,0,2,1
4614,2,-1.0,0,2,1
4615,3,-1.0,0,2,2
4616,2,-1.0,0,3,2
4617,2,6.5,0,3,3
4618,4,-1.0,1,3,4
4619,4,-1.0,1,3,3
4620,1,-1.0,1,3,2
4621,4,-1.0,1,2,2
4622,4,6.5,1,2,1
4623,2,-1.0,0,2,0
4624,2,-1.0,0,2,1
4625,1,-1.0,0,2,2
4626,2,-1.0,0,1,2
4627,2,6.5,0,1,3
4628,4,-1.0,1,1,4
4629,4,-1.0,1,1,3
4630,4,-1.0,1,1,2
4631,3,-1.0,1,1,1
4632,4,6.5,1,2,1
4633,2,-1.0,0,2,0
4634,1,-1.0,0,2,1
4635,2,6.5,0,1,1
4636,3,-1.0,1,1,2
4637,4,-1.0,1,2,2
4638,4,6.5,1,2,1
4639,1,-1.0,0,2,0
4640,2,-1.0,0,1,0
4641,2,-1.0,0,1,1
4642,2,6.5,0,1,2
4643,4,-1.0,1,1,3
4644,4,-1.0,1,1,2
4645,3,-1.0,1,1,1
4646,4,6.5,1,2,1
4647,2,-1.0,0,2,0
4648,2,-1.0,0,2,1
4649,2,6.5,0,2,2
4650,4,-1.0,1,2,3
4651,4,-1.0,1,2,2
4652,4,6.5,1,2,1
4653,2,-1.0,0,2,0
4654,1,-1.0,0,2,1
4655,1,-1.0,0,1,1
4656,2,6.5,0,0,1
4657,4,-1.0,1,0,2
4658,4,-1.0,1,0,1
4659,3,-1.0,1,0,0
4660,3,6.5,1,1,0
4661,2,-1.0,0,2,0
4662,1,-1.0,0,2,1
4663,1,-1.0,0,1,1
4664,2,6.5,0,0,1
4665,4,-1.0,1,0,2
4666,3,-1.0,1,0,1
4667,3,-1.0,1,1,1
4668,4,6.5,1,2,1
4669,2,-1.0,0,2,0
4670,2,-1.0,0,2,1
4671,2,6.5,0,2,2
4672,4,-1.0,1,2,3
4673,4,-1.0,1,2,2
4674,4,6.5,1,2,1
4675,2,-1.0,0,2,0
4676,2,6.5,0,2,1
4677,4,-1.0,1,2,2
4678,4,6.5,1,2,1
4679,2,-1.0,0,2,0
4680,0,0.0,0,2,1
4681,0,0.0,0,2,1
4682,0,0.0,0,2,1
4683,0,0.0,0,2,1
4684,0,0.0,0,2,1
4685,2,-1.0,0,2,1
4686,3,-1.0,0,2,2
4687,2,6.5,0,3,2
4688,4,-1.0,1,3,3
4689,1,-1.0,1,3,2
4690,4,-1.0,1,2,2
4691,4,6.5,1,2,1
4692,2,-1.0,0,2,0
4693,1,-1.0,0,2,1
4694,2,6.5,0,1,1
4695,3,-1.0,1,1,2
4696,4,-1.0,1,2,2
4697,4,6.5,1,2,1
4698,1,-1.0,0,2,0
4699,1,-1.0,0,1,0
4700,2,6.5,0,0,0
4701,4,-1.0,1,0,1
4702,3,-1.0,1,0,0
4703,3,6.5,1,1,0
4704,3,-1.0,0,2,0
4705,2,-1.0,0,3,0
4706,2,6.5,0,3,1
4707,4,-1.0,1,3,2
4708,4,-1.0,1,3,1
4709,1,6.5,1,3,0
4710,0,0.0,0,2,0
4711,2,-1.0,0,2,0
4712,2,6.5,0,2,1
4713,4,-1.0,1,2,2
4714,4,6.5,1,2,1
4715,2,-1.0,0,2,0
4716,2,-1.0,0,2,1
4717,0,0.0,0,2,2
4718,4,-1.0,0,2,2
4719,4,-1.0,0,2,1
4720,3,6.5,0,2,0
4721,1,6.5,1,3,0
4722,0,0.0,0,2,0
4723,2,-1.0,0,2,0
4724,2,6.5,0,2,1
4725,4,-1.0,1,2,2
4726,4,6.5,1,2,1
4727,2,-1.0,0,2,0
4728,0,0.0,0,2,1
4729,0,0.0,0,2,1
4730,0,0.0,0,2,1
4731,0,0.0,0,2,1
4732,0,0.0,0,2,1
4733,0,0.0,0,2,1
4734,0,0.0,0,2,1
4735,0,0.0,0,2,1
4736,2,-1.0,0,2,1
4737,2,-1.0,0,2,2
4738,2,6.5,0,2,3
4739,4,-1.0,1,2,4
4740,4,-1.0,1,2,3
4741,4,-1.0,1,2,2
4742,4,6.5,1,2,1
4743,2,-1.0,0,2,0
4744,2,-1.0,0,2,1
4745,3,-1.0,0,2,2
4746,3,-1.0,0,3,2
4747,2,6.5,0,4,2
4748,4,-1.0,1,4,3
4749,4,-1.0,1,4,2
4750,1,-1.0,1,4,1
4751,4,-1.0,1,3,1
4752,1,6.5,1,3,0
4753,2,-1.0,0,2,0
4754,0,0.0,0,2,1
4755,0,0.0,0,2,1
4756,0,0.0,0,2,1
4757,0,0.0,0,2,1
4758,0,0.0,0,2,1
4759,0,0.0,0,2,1
4760,0,0.0,0,2,1
4761,0,0.0,0,2,1
4762,0,0.0,0,2,1
4763,1,-1.0,0,2,1
4764,1,6.5,0,1,1
4765,3,-1.0,1,0,1
4766,4,-1.0,1,1,1
4767,3,6.5,1,1,0
4768,2,-1.0,0,2,0
4769,3,-1.0,0,2,1
4770,2,6.5,0,3,1
4771,4,-1.0,1,3,2
4772,4,-1.0,1,3,1
4773,1,6.5,1,3,0
4774,2,-1.0,0,2,0
4775,3,-1.0,0,2,1
4776,3,-1.0,0,3,1
4777,2,6.5,0,4,1
4778,1,-1.0,1,4,2
4779,4,-1.0,1,3,2
4780,4,-1.0,1,3,1
4781,1,6.5,1,3,0
4782,2,-1.0,0,2,0
4783,3,-1.0,0,2,1
4784,2,-1.0,0,3,1
4785,2,6.5,0,3,2
4786,4,-1.0,1,3,3
4787,4,-1.0,1,3,2
4788,4,-1.0,1,3,1
4789,1,6.5,1,3,0
4790,2,-1.0,0,2,0
4791,1,-1.0,0,2,1
4792,1,6.5,0,1,1
4793,4,-1.0,1,0,1
4794,3,-1.0,1,0,0
4795,3,6.5,1,1,0
4796,3,-1.0,0,2,0
4797,3,-1.0,0,3,0
4798,2,6.5,0,4,0
4799,0,0.0,1,4,1
4800,2,-1.0,0,2,0
4801,3,-1.0,0,2,1
4802,3,6.5,0,3,1
4803,1,-1.0,1,4,1
4804,4,-1.0,1,3,1
4805,1,6.5,1,3,0
4806,2,-1.0,0,2,0
4807,2,6.5,0,2,1
4808,4,-1.0,1,2,2
4809,4,6.5,1,2,1
4810,2,-1.0,0,2,0
4811,0,0.0,0,2,1
4812,0,0.0,0,2,1
4813,0,0.0,0,2,1
4814,2,-1.0,0,2,1
4815,2,6.5,0,2,2
4816,4,-1.0,1,2,3
4817,4,-1.0,1,2,2
4818,4,6.5,1,2,1
4819,2,-1.0,0,2,0
4820,0,0.0,0,2,1
4821,0,0.0,0,2,1
4822,0,0.0,0,2,1
4823,0,0.0,0,2,1
4824,2,-1.0,0,2,1
4825,2,-1.0,0,2,2
4826,2,6.5,0,2,3
4827,4,-1.0,1,2,4
4828,4,-1.0,1,2,3
4829,4,-1.0,1,2,2
4830,4,6.5,1,2,1
4831,2,-1.0,0,2,0
4832,2,-1.0,0,2,1
4833,3,-1.0,0,2,2
4834,2,6.5,0,3,2
4835,1,-1.0,1,3,3
4836,4,-1.0,1,2,3
4837,4,-1.0,1,2,2
4838,4,6.5,1,2,1
4839,3,-1.0,0,2,0
4840,3,-1.0,0,3,0
4841,2,6.5,0,4,0
4842,4,-1.0,1,4,1
4843,1,-1.0,1,4,0
4844,1,6.5,1,3,0
4845,2,-1.0,0,2,0
4846,2,-1.0,0,2,1
4847,2,6.5,0,2,2
4848,4,-1.0,1,2,3
4849,4,-1.0,1,2,2
4850,4,6.5,1,2,1
4851,2,6.5,0,2,0
4852,4,6.5,1,2,1
4853,2,-1.0,0,2,0
4854,3,-1.0,0,2,1
4855,3,-1.0,0,3,1
4856,2,6.5,0,4,1
4857,4,-1.0,1,4,2
4858,1,-1.0,1,4,1
4859,4,-1.0,1,3,1
4860,1,6.5,1,3,0
4861,2,-1.0,0,2,0
4862,0,0.0,0,2,1
4863,0,0.0,0,2,1
4864,0,0.0,0,2,1
4865,0,0.0,0,2,1
4866,0,0.0,0,2,1
4867,0,0.0,0,2,1
4868,0,0.0,0,2,1
4869,0,0.0,0,2,1
4870,0,0.0,0,2,1
4871,2,-1.0,0,2,1
4872,4,6.5,0,2,2
4873,4,6.5,1,2,1
4874,2,-1.0,0,2,0
4875,2,-1.0,0,2,1
4876,3,-1.0,0,2,2
4877,2,-1.0,0,3,2
4878,2,6.5,0,3,3
4879,4,-1.0,1,3,4
4880,4,-1.0,1,3,3
4881,4,-1.0,1,3,2
4882,4,-1.0,1,3,1
4883,1,6.5,1,3,0
4884,2,-1.0,0,2,0
4885,1,-1.0,0,2,1
4886,2,-1.0,0,1,1
4887,2,6.5,0,1,2
4888,4,-1.0,1,1,3
4889,4,-1.0,1,1,2
4890,4,-1.0,1,1,1
4891,3,6.5,1,1,0
4892,1,6.5,0,2,0
4893,0,0.0,1,1,0
4894,3,6.5,1,1,0
4895,2,-1.0,0,2,0
4896,0,0.0,0,2,1
4897,2,-1.0,0,2,1
4898,1,-1.0,0,2,2
4899,2,6.5,0,1,2
4900,4,-1.0,1,1,3
4901,4,-1.0,1,1,2
4902,3,-1.0,1,1,1
4903,4,6.5,1,2,1
4904,2,-1.0,0,2,0
4905,2,-1.0,0,2,1
4906,2,6.5,0,2,2
4907,4,-1.0,1,2,3
4908,4,-1.0,1,2,2
4909,4,6.5,1,2,1
4910,2,-1.0,0,2,0
4911,2,-1.0,0,2,1
4912,1,-1.0,0,2,2
4913,2,6.5,0,1,2
4914,4,-1.0,1,1,3
4915,4,-1.0,1,1,2
4916,3,-1.0,1,1,1
4917,4,6.5,1,2,1
4918,2,-1.0,0,2,0
4919,0,0.0,0,2,1
4920,0,0.0,0,2,1
4921,0,0.0,0,2,1
4922,0,0.0,0,2,1
4923,0,0.0,0,2,1
4924,0,0.0,0,2,1
4925,0,0.0,0,2,1
4926,2,-1.0,0,2,1
4927,3,-1.0,0,2,2
4928,2,6.5,0,3,2
4929,4,-1.0,1,3,3
4930,1,-1.0,1,3,2
4931,4,-1.0,1,2,2
4932,4,6.5,1,2,1
4933,1,-1.0,0,2,0
4934,1,-1.0,0,1,0
4935,2,6.5,0,0,0
4936,4,-1.0,1,0,1
4937,3,-1.0,1,0,0
4938,3,6.5,1,1,0
4939,4,0.0,0,2,0
4940,4,0.0,0,2,0
4941,4,0.0,0,2,0
4942,4,0.0,0,2,0
4943,2,-1.0,0,2,0
4944,2,-1.0,0,2,1
4945,3,-1.0,0,2,2
4946,2,-1.0,0,3,2
4947,2,6.5,0,3,3
4948,4,-1.0,1,3,4
4949,4,-1.0,1,3,3
4950,4,-1.0,1,3,2
4951,4,-1.0,1,3,1
4952,1,6.5,1,3,0
4953,2,-1.0,0,2,0
4954,2,6.5,0,2,1
4955,4,-1.0,1,2,2
4956,4,6.5,1,2,1
4957,2,-1.0,0,2,0
4958,2,-1.0,0,2,1
4959,4,6.5,0,2,2
4960,4,6.5,1,2,1
4961,1,-1.0,0,2,0
4962,1,6.5,0,1,0
4963,3,-1.0,1,0,0
4964,3,6.5,1,1,0
4965,3,-1.0,0,2,0
4966,2,6.5,0,3,0
4967,4,-1.0,1,3,1
4968,1,6.5,1,3,0
4969,2,-1.0,0,2,0
4970,2,-1.0,0,2,1
4971,1,-1.0,0,2,2
4972,0,0.0,0,1,2
4973,3,-1.0,0,1,2
4974,2,6.5,0,2,2
4975,4,-1.0,1,2,3
4976,4,-1.0,1,2,2
4977,4,6.5,1,2,1
4978,3,-1.0,0,2,0
4979,2,6.5,0,3,0
4980,4,-1.0,1,3,1
4981,1,6.5,1,3,0
4982,2,-1.0,0,2,0
4983,0,0.0,0,2,1
4984,2,-1.0,0,2,1
4985,1,-1.0,0,2,2
4986,3,-1.0,0,1,2
4987,3,6.5,0,2,2
4988,4,-1.0,1,3,2
4989,4,-1.0,1,3,1
4990,1,6.5,1,3,0
